name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bratislava,2022-10-10T22:00:00,12.2,12.2,6.1,66.1,0,0,,0,0,13,4.1,61,1021.8,76.9,38,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-10T23:00:00,11.3,11.3,5.6,68.26,0,0,,0,0,11.9,7.5,43,1022.1,76.9,33.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T00:00:00,11.1,11.1,5,65.99,0,0,,0,0,10.8,3.9,43,1022.3,80,32.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T01:00:00,10.8,10.8,4.8,66.53,0,0,,0,0,10.1,4.1,33,1022,60,32.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T02:00:00,10.5,10.5,4.8,67.49,0,0,,0,0,9.7,7.4,56,1021.9,60,32.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T03:00:00,10.4,10.4,4.5,66.64,0,0,,0,0,9.7,7.4,26,1021.9,80,32.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T04:00:00,10.1,10.1,4.8,69.52,0,0,,0,0,10.8,3.8,359,1022,90,32.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T05:00:00,10.3,10.3,5,69.51,0,0,,0,0,8.3,7.1,340,1022,90,33.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T06:00:00,10.5,10.5,5.5,71.11,0,0,,0,0,9,6.9,6,1022.3,90.1,29.9,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T07:00:00,10.3,10.3,6,74.44,0,0,,0,0,8.6,3.6,5,1022.6,90.1,34.3,5,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-11T08:00:00,10.6,10.6,6.5,75.51,0.099,100,rain,0,0,7.6,3.6,41,1023,90,34.6,14,0.1,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T09:00:00,11.6,11.6,6.3,70.02,0,0,,0,0,6.5,3.6,314,1023.4,89.9,39.3,45,0.2,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T10:00:00,12.4,12.4,6.8,68.63,0,0,,0,0,7.9,3.8,18,1023.9,61.1,53.9,123,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T11:00:00,15.8,15.8,7.7,58.55,0,0,,0,0,9,3.6,13,1023.6,31.2,49.2,446,1.6,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T12:00:00,18,18,10.1,59.73,0,0,,0,0,13.3,7,4,1023.3,11.3,49.2,538,1.9,5,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T13:00:00,18.5,18.5,9.6,56.37,0,0,,0,0,14.8,3.6,22,1023.4,11.9,48.9,476,1.7,5,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T14:00:00,17.7,17.7,9.8,59.9,0,0,,0,0,17.6,3.6,22,1023.2,49.3,49.2,356,1.3,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T15:00:00,19.6,19.6,10.2,54.33,0,0,,0,0,20.2,7,2,1022.9,49.3,48.9,466,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T16:00:00,18.4,18.4,10.4,59.47,0,0,,0,0,20.5,7.5,340,1023,52.3,38.4,226,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T17:00:00,17.9,17.9,10.1,60.22,0,0,,0,0,20.5,7.8,338,1023.1,61.6,38.4,92,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T18:00:00,15.9,15.9,9.7,66.59,0,0,,0,0,18.4,10.7,330,1023.6,61.6,33.8,17,0.1,0,,Partially cloudy,partly-cloudy-day,"11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-11T19:00:00,15.2,15.2,9.7,69.74,0,0,,0,0,13.3,10.5,340,1024.1,90,33.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-11T20:00:00,14.6,14.6,9.4,70.92,0,0,,0,0,10.1,10.5,348,1024.4,78.4,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T21:00:00,14.5,14.5,8.7,68.17,0,0,,0,0,9.7,10.5,16,1024.3,80.8,28.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T22:00:00,14.4,14.4,8.2,66.26,0,0,,0,0,8.6,10.1,360,1024.4,90,28.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-11T23:00:00,14,14,8.5,69.24,0,0,,0,0,7.9,3.8,44,1024.6,90,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T00:00:00,12.9,12.9,8.2,73.35,0,0,,0,0,6.8,3.6,9,1024.6,90,23.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T01:00:00,12.4,12.4,10.1,85.77,0,0,,0,0,6.1,3.6,18,1024.5,90,23.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T02:00:00,12.1,12.1,9.8,86.13,0,0,,0,0,6.1,3.6,289,1025,90,23.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T03:00:00,12,12,9.1,82.32,0,0,,0,0,6.1,3.6,52,1024.9,90,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T04:00:00,11.8,11.8,9.4,84.8,0,0,,0,0,6.5,0.3,359,1024.9,90,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T05:00:00,11.4,11.4,9.1,86.17,0,0,,0,0,6.5,3.6,350,1024.8,90,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T06:00:00,9.9,9.9,7.7,86.12,0,0,,0,0,5.4,3.8,8,1024.9,41.5,20.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T07:00:00,9.3,9.3,7.2,86.21,0,0,,0,0,6.5,3.6,341,1025.1,60.1,20.2,9,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-12T08:00:00,10.8,10.8,6.7,76.1,0,0,,0,0,7.2,3.8,26,1025.3,80.6,20.2,32,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T09:00:00,11.6,11.6,7.4,75.39,0,0,,0,0,8.6,3.6,27,1025.5,89.9,24.9,74,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T10:00:00,13.5,13.5,7.3,65.86,0,0,,0,0,10.4,7.4,21,1025.4,90,24.9,166,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T11:00:00,14.2,14.2,7.9,65.93,0,0,,0,0,14,4,63,1025.3,90,29.6,155,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-12T12:00:00,14.2,14.2,8.4,67.94,0,0,,0,0,13,4,39,1025.3,90,29.6,133,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T13:00:00,15.4,15.4,8.6,64.03,0,0,,0,0,13.7,7.4,38,1025.2,90,24.9,222,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T14:00:00,16.4,16.4,10,66.15,0,0,,0,0,15.1,3.8,43,1024.8,90,24.9,246,0.9,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T15:00:00,15.9,15.9,9.6,66.13,0,0,,0,0,14.4,7.3,27,1024.6,89.9,20.3,153,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T16:00:00,16.4,16.4,10.2,66.72,0,0,,0,0,11.9,3.8,61,1024.4,89.2,24.2,130,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T17:00:00,15.9,15.9,10.4,69.91,0,0,,0,0,11.9,7.2,80,1024.1,80.8,24.2,66,0.2,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T18:00:00,14.9,14.9,10.9,76.97,0,0,,0,0,10.1,3.8,56,1024.2,80.8,15,17,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-12T19:00:00,13.7,13.7,11.1,84.17,0,0,,0,0,6.5,3.6,66,1024.4,90,15,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T20:00:00,13.2,13.2,11.2,87.4,0,0,,0,0,5.8,3.8,340,1024.4,90,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T21:00:00,13.2,13.2,10.9,86.05,0,0,,0,0,2.5,3.6,20,1024.4,89.2,11.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T22:00:00,13.1,13.1,10.9,86.21,0,0,,0,0,5.4,3.6,42,1024.7,80,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-12T23:00:00,12.3,12.3,10.8,90.88,0,0,,0,0,5.4,7.1,34,1024.7,48.4,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T00:00:00,11.7,11.7,10.8,93.7,0,0,,0,0,6.1,6.9,28,1024.6,80,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T01:00:00,12.5,12.5,11,90.81,0,0,,0,0,7.2,7.1,29,1024.5,90,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T02:00:00,12.7,12.7,11.3,90.84,0,0,,0,0,7.2,3.8,47,1024.3,90,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T03:00:00,12,12,10.8,92.37,0,0,,0,0,7.6,3.6,59,1024.3,90,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T04:00:00,11,11,9.8,92.22,0,0,,0,0,9,7.1,40,1024,90,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T05:00:00,10.8,10.8,9.6,92.35,0,0,,0,0,11.2,10.7,41,1023.8,80,14.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T06:00:00,10.6,10.6,9.3,91.71,0,0,,0,0,11.2,10.5,30,1023.9,89.4,12.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T07:00:00,10.3,10.3,9.4,94.61,0,0,,0,0,10.8,7.1,20,1023.8,80.1,11.8,5,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T08:00:00,10.3,10.3,9.6,95.24,0,0,,0,0,12.2,7.3,35,1023.8,80,9.9,23,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T09:00:00,11.2,11.2,10,92.82,0,0,,0,0,14.4,7.1,46,1023.9,80.1,9.9,100,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T10:00:00,12.2,12.2,10.2,87.58,0,0,,0,0,15.8,10.5,79,1023.7,61.4,11.8,218,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T11:00:00,13.7,13.7,10.7,82.15,0,0,,0,0,19.1,7.1,115,1023.4,79.8,10,325,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T12:00:00,14.1,14.1,10.9,80.94,0,0,,0,0,20.9,3.8,280,1023.4,89.4,8.1,246,0.9,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-13T13:00:00,15.4,15.4,12,80.52,0,0,,0,0,22.3,3.6,222,1022.8,90,12,183,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T14:00:00,16.3,16.3,12.1,76.13,0,0,,0,0,21.6,7,231,1022,90,12.2,207,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T15:00:00,18,18,12,68.27,0,0,,0,0,15.5,7.4,183,1021.2,61.4,15,325,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T16:00:00,17.1,17.1,11.4,68.81,0,0,,0,0,15.8,3.8,188,1020.9,80.8,14.5,150,0.5,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T17:00:00,16.4,16.4,11.2,71.15,0,0,,0,0,16.2,3.6,11,1020.6,61.6,18.8,73,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T18:00:00,15.1,15.1,11.2,77.4,0,0,,0,0,15.8,3.8,93,1020.5,40.8,18.7,19,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-13T19:00:00,14.3,14.3,10.8,79.76,0,0,,0,0,14,3.8,103,1020.6,58.4,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T20:00:00,13.3,13.3,10.6,83.9,0,0,,0,0,13,3.6,341,1020.7,59.2,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T21:00:00,12.6,12.6,10.6,87.83,0,0,,0,0,10.8,3.6,160,1020.5,50,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T22:00:00,12.8,12.8,10.2,84.36,0,0,,0,0,11.2,3.6,358,1020.6,49.2,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-13T23:00:00,12.4,12.4,10.6,88.7,0,0,,0,0,10.8,3.6,31,1020.4,49.2,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T00:00:00,11.2,11.2,10.7,96.73,0,0,,0,0,10.8,5.8,88.9,1021,97,,0,0,0,,Overcast,cloudy,remote
bratislava,2022-10-14T01:00:00,11,11,10.7,98.03,0,0,,0,0,10.4,6.1,80.4,1020,98.1,,0,0,0,,Overcast,cloudy,remote
bratislava,2022-10-14T02:00:00,9.5,8.9,9.4,99.33,0,0,,0,0,10.4,5.8,78.4,1020,97.4,,0,0,0,,Overcast,cloudy,remote
bratislava,2022-10-14T03:00:00,9.4,8.5,9.2,98.66,0,0,,0,0,11.9,6.8,83.5,1020,100,,0,0,0,,Overcast,cloudy,remote
bratislava,2022-10-14T04:00:00,10,9.1,9.7,98.56,0,0,,0,0,12.2,7.3,48,1019.6,90,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T05:00:00,9.6,8.7,9.5,99.79,0,0,,0,0,11.5,7.1,25,1019.5,90,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T06:00:00,9.5,9.5,9.5,99.66,0,0,,0,0,11.5,3.8,21,1019.4,90,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T07:00:00,9.4,8.5,9.1,98.44,0,0,,0,0,11.2,7.1,11,1019.4,90,4.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T08:00:00,9.9,9,9.5,97.74,0.278,100,rain,0,0,10.4,7.1,19,1019.5,90.8,5.6,8,0,0,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T09:00:00,10.2,10.2,9.6,96.33,0,0,,0,0,9.4,3.6,219,1020.3,90.8,6.6,22,0.1,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T10:00:00,11.7,11.7,10.6,93.17,0,0,,0,0,8.3,3.4,236,1020.1,90.8,7.5,72,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T11:00:00,14.3,14.3,10.6,78.76,0,0,,0,0,7.9,3.6,130,1019.3,53.1,7.6,356,1.3,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T12:00:00,14.8,14.8,11.1,78.54,0,0,,0,0,5,3.6,190,1019.4,80.8,8.6,195,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T13:00:00,16.8,16.8,10.9,68.19,0,0,,0,0,5,7.2,264,1019,90.8,8.6,287,1,3,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T14:00:00,16.2,16.2,11,71.71,0.001,100,rain,0,0,4,6.9,260,1018.7,90,11.4,173,0.6,2,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T15:00:00,16.2,16.2,11.2,72.17,0,0,,0,0,8.6,3.8,344,1018.3,90,14.2,113,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T16:00:00,16.4,16.4,10.6,68.63,0,0,,0,0,10.4,3.6,53,1018,90,14.4,198,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T17:00:00,15.2,15.2,11.2,76.98,0,0,,0,0,11.2,3.6,46,1018,90,14.4,28,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T18:00:00,13.9,13.9,12.3,90.31,0,0,,0,0,10.1,3.8,46,1017.7,89.2,11.5,9,0,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-14T19:00:00,13.2,13.2,12.6,96.36,0,0,,0,0,7.9,3.8,19,1018.1,89.2,8.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T20:00:00,12.9,12.9,12.4,96.55,0.481,100,rain,0,0,9.7,3.8,45,1017.8,89.2,8.8,0,0,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T21:00:00,12.4,12.4,11.9,96.66,0,0,,0,0,9.4,3.6,49,1018,80.8,6.9,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T22:00:00,12.1,12.1,11.7,97.31,0,0,,0,0,9.4,3.8,30,1018.2,62.3,6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-14T23:00:00,11.7,11.7,11.6,99.76,0,0,,0,0,10.8,7.2,31,1018,43.9,1.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T00:00:00,11.5,11.5,11.4,99.82,0,0,,0,0,10.8,3.9,53,1017.6,40,0.2,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T01:00:00,11.3,11.3,11.3,99.87,0,0,,0,0,10.1,7,352,1017.2,60,0.2,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T02:00:00,11.1,11.1,11,99.87,0,0,,0,0,11.5,3.7,72,1017.1,90,0.2,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T03:00:00,10.5,10.5,10.5,99.85,0,0,,0,0,12.2,3.9,62,1016.6,80,0.2,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T04:00:00,10,10,10,99.82,0,0,,0,0,13,7.5,63,1016.3,80,0.2,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T05:00:00,10,9.1,9.9,99.82,0,0,,0,0,16.2,7.5,54,1015.7,80.8,0.5,0,0,0,,Partially cloudy,fog,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T06:00:00,10.1,10.1,10.1,99.83,0,0,,0,0,19.8,7.5,54,1015.6,80.8,4.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T07:00:00,9.8,8.9,9.8,99.82,0,0,,0,0,23.4,7.6,36,1015.5,62.3,2.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T08:00:00,10.1,10.1,10,99.79,0.278,100,rain,0,0,25.2,7.6,41,1015.9,90.8,4.2,25,0.1,0,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T09:00:00,10.4,10.4,10.3,99.61,0,0,,0,0,25.2,7.4,62,1016.1,90.8,6.1,53,0.2,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T10:00:00,10.9,10.9,10.8,99.21,0,0,,0,0,33.1,7.4,53,1016.2,90.8,8.1,88,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T11:00:00,12.3,12.3,11.3,93.76,0,0,,0,0,35.6,7.4,94,1016.6,90.8,10.8,138,0.5,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T12:00:00,13.4,13.4,11.3,87.06,0,0,,0,0,36,11.1,142,1016.6,90.8,13.6,144,0.5,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T13:00:00,13.3,13.3,11.3,88.19,0,0,,0,0,37.1,7.8,151,1016.4,100,19.2,114,0.4,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T14:00:00,13.8,13.8,11.3,85.23,0.278,100,rain,0,0,33.1,7.8,160,1016.1,100,19.2,87,0.3,1,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T15:00:00,13,13,12.8,98.52,0.001,100,rain,0,0,31.3,11.6,199,1016.5,100,7.2,37,0.1,0,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T16:00:00,12.4,12.4,12.3,99.46,0,0,,0,0,27,8,142,1016.2,100,5.3,47,0.2,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T17:00:00,12.2,12.2,12.2,99.47,0,0,,0,0,23.4,7.3,124,1016.7,100,7.2,18,0.1,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T18:00:00,11.9,11.9,11.8,99.3,0,0,,0,0,22.7,7.3,83,1017.1,90.8,9.1,5,0,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-15T19:00:00,11.9,11.9,11.8,99.43,0,0,,0,0,21.2,3.7,135,1017.8,100,9.1,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T20:00:00,11.9,11.9,11.9,99.61,3.555,100,rain,0,0,19.1,3.9,49,1018.4,100,9.1,0,0,0,,"Rain, Overcast",rain,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T21:00:00,12.1,12.1,12.1,99.63,0,0,,0,0,15.5,3.9,35,1018.5,100,10,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
