"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations","event_count","critical_event_count"
"bratislava","2022-10-06 14:00:00","22.0","22.0","12.6","55.35","0.0","0","","0","0","8.6","7.2","2.0","1028.6","41.3","54.2","392.0","1.4","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","295","0"
"bratislava","2022-10-06 15:00:00","21.7","21.7","12.6","56.27","0.0","0","","0","0","22.7","7.9","4.0","1028.4","61.2","59.2","303.0","1.1","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","382","0"
"bratislava","2022-10-06 16:00:00","22.1","22.1","12.6","54.7","0.0","0","","0","0","25.2","7.7","356.0","1028.5","78.4","47.7","288.0","1.0","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","361","1"
"bratislava","2022-10-06 17:00:00","21.4","21.4","12.7","57.64","0.0","0","","0","0","22.0","4.1","13.0","1028.6","87.7","47.7","93.0","0.3","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","347","0"
"bratislava","2022-10-06 18:00:00","19.6","19.6","12.9","65.27","0.0","0","","0","0","13.3","3.6","34.0","1029.0","80.0","47.7","27.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","267","0"
"bratislava","2022-10-06 19:00:00","17.7","17.7","12.2","70.42","0.0","0","","0","0","5.8","3.8","25.0","1029.8","80.0","47.7","7.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","154","0"
"bratislava","2022-10-06 20:00:00","16.6","16.6","12.2","74.97","0.0","0","","0","0","4.0","3.6","344.0","1030.2","59.2","38.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","80","0"
"bratislava","2022-10-06 21:00:00","13.6","13.6","12.6","93.84","0.0","0","","0","0","4.0","2.3","290.0","1030.6","40.0","15.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11085099999,11801099999","45","0"
"bratislava","2022-10-06 22:00:00","15.7","15.7","11.9","78.13","0.0","0","","0","0","2.2","3.6","316.0","1030.7","39.2","28.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","24","0"
"bratislava","2022-10-06 23:00:00","14.6","14.6","11.8","83.13","0.0","0","","0","0","5.4","3.8","239.0","1030.7","37.7","19.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","23","0"
"bratislava","2022-10-07 00:00:00","14.5","14.5","11.8","84.16","0.0","0","","0","0","5.8","3.8","353.0","1030.6","30.0","18.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","3","0"
"bratislava","2022-10-07 01:00:00","14.4","14.4","11.8","84.18","0.0","0","","0","0","4.7","6.9","12.0","1030.3","30.0","14.1","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","0","0"
"bratislava","2022-10-07 02:00:00","14.3","14.3","11.5","83.26","0.0","0","","0","0","5.0","6.9","5.0","1030.2","10.0","11.4","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-07 03:00:00","13.9","13.9","11.4","85.23","0.0","0","","0","0","5.0","3.6","38.0","1030.0","10.0","2.1","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-07 04:00:00","13.0","13.0","11.6","91.18","0.0","0","","0","0","5.0","7.1","27.0","1029.5","10.0","18.5","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","16","0"
"bratislava","2022-10-07 05:00:00","13.1","13.1","11.5","89.98","0.0","0","","0","0","8.6","7.3","41.0","1029.4","0.0","23.5","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","49","0"
"bratislava","2022-10-07 06:00:00","12.2","12.2","11.5","95.62","0.0","0","","0","0","10.1","7.3","39.0","1029.4","40.0","14.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","133","0"
"bratislava","2022-10-07 07:00:00","11.5","11.5","11.2","97.98","0.0","0","","0","0","11.9","7.3","31.0","1029.2","10.0","15.0","7.0","0.0","0.0","","Clear","clear-day","12815099999,11813099999,11085099999,11816099999,AU094,11801099999","323","0"
"bratislava","2022-10-07 08:00:00","11.8","11.8","11.3","96.79","0.0","0","","0","0","14.4","7.4","35.0","1029.1","11.3","12.4","20.0","0.1","0.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","248","0"
"bratislava","2022-10-07 09:00:00","13.1","13.1","11.7","90.73","0.0","0","","0","0","19.1","4.0","43.0","1029.3","28.8","12.4","167.0","0.6","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","222","0"
"bratislava","2022-10-07 10:00:00","14.6","14.6","11.9","83.55","0.0","0","","0","0","22.0","7.5","4.0","1028.9","30.0","15.2","337.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","221","1"
"bratislava","2022-10-07 11:00:00","16.1","16.1","11.9","76.45","0.0","0","","0","0","23.4","11.1","74.0","1028.5","10.1","15.0","442.0","1.6","4.0","","Clear","clear-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","263","0"
"bratislava","2022-10-07 12:00:00","18.2","18.2","12.2","68.0","0.0","0","","0","0","28.4","8.0","126.0","1027.6","30.7","15.3","522.0","1.9","5.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","341","0"
"bratislava","2022-10-07 13:00:00","19.6","19.6","12.3","62.92","0.0","0","","0","0","32.8","8.0","10.0","1026.8","41.2","20.3","484.0","1.7","5.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","364","0"
"bratislava","2022-10-07 14:00:00","20.6","20.6","12.6","59.99","0.0","0","","0","0","36.0","8.2","133.0","1025.6","42.4","20.6","384.0","1.4","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","368","0"
"bratislava","2022-10-07 15:00:00","21.0","21.0","11.7","55.19","0.0","0","","0","0","36.0","8.0","124.0","1024.6","57.7","33.8","464.0","1.7","5.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","387","0"
"bratislava","2022-10-07 16:00:00","20.7","20.7","11.2","54.63","0.0","0","","0","0","36.0","11.3","134.0","1024.0","57.7","33.8","323.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","377","0"
"bratislava","2022-10-07 17:00:00","19.7","19.7","11.2","57.89","0.0","0","","0","0","31.7","11.3","134.0","1023.4","56.1","29.2","151.0","0.5","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","291","0"
"bratislava","2022-10-07 18:00:00","18.6","18.6","11.4","62.98","0.0","0","","0","0","27.0","7.7","134.0","1023.1","56.1","29.2","18.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","263","0"
"bratislava","2022-10-07 19:00:00","16.9","16.9","11.6","70.59","0.0","0","","0","0","19.1","7.5","125.0","1023.2","28.4","24.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","175","0"
"bratislava","2022-10-07 20:00:00","16.2","16.2","11.5","73.84","0.0","0","","0","0","14.8","7.5","143.0","1023.2","10.0","20.0","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","93","0"
"bratislava","2022-10-07 21:00:00","15.2","15.2","11.2","76.64","0.0","0","","0","0","12.6","7.2","95.0","1022.9","28.4","20.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","68","0"
"bratislava","2022-10-07 22:00:00","14.8","14.8","11.1","78.32","0.0","0","","0","0","12.2","4.1","99.0","1023.0","37.7","20.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11816099999,11801099999","70","0"
"bratislava","2022-10-07 23:00:00","14.4","14.4","11.1","80.54","0.0","0","","0","0","12.2","7.3","109.0","1022.6","46.9","15.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","40","0"
"bratislava","2022-10-08 00:00:00","14.0","14.0","11.1","82.95","0.0","0","","0","0","11.9","7.0","74.0","1022.4","40.0","11.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","10","0"
"bratislava","2022-10-08 01:00:00","12.7","12.7","11.1","89.66","0.0","0","","0","0","11.9","7.3","31.0","1022.1","10.0","9.5","0.0","0.0","0.0","","Clear","clear-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-08 02:00:00","12.3","12.3","11.3","93.63","0.0","0","","0","0","11.9","7.5","39.0","1021.8","80.0","9.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-08 03:00:00","11.6","11.6","11.1","96.54","0.0","0","","0","0","13.3","7.2","30.0","1021.6","60.0","5.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-08 04:00:00","11.3","11.3","10.9","97.85","0.0","0","","0","0","13.3","10.8","37.0","1021.4","50.0","4.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","25","0"
"bratislava","2022-10-08 05:00:00","10.8","10.8","10.7","99.68","0.0","0","","0","0","12.6","7.2","54.0","1021.1","46.9","5.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","21","0"
"bratislava","2022-10-08 06:00:00","10.3","10.3","10.3","99.76","0.0","0","","0","0","11.5","3.9","37.0","1021.1","74.5","6.3","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","25","0"
